Customer_ID,Age,Gender,Annual_Income,Occupation,Card_Type,Credit_Limit,Card_Age_Months,Monthly_Spending,Monthly_Transactions,Avg_Transaction_Value,Online_Shopping_Spending,Grocery_Spending,Fuel_Spending,Dining_Spending,Travel_Spending,Entertainment_Spending,Utility_Bill_Spending,Outstanding_Balance,Statement_Balance,Payment_Amount,Payment_Ratio,Credit_Utilization,Cash_Advance_Amount,EMI_Count,International_Transactions,Reward_Points_Earned,Reward_Points_Redeemed,Mobile_App_Login,Credit_Score,Log_Annual_Income,Log_Credit_Limit,Log_Monthly_Spending,Spending_To_Income_Ratio
CC118105,36,M,324684,Student,Basic,55000.0,15,14101.75,20,704.68,546.68,4402.22,323.62,1493.16,734.96,1623.05,4978.05,17394.35,31185.3,30249.74,0.97,0.31,0.0,0,0,287,83,4,690,12.69061076053478,10.915106645867503,9.55412509281031,0.043432229489490326
CC118106,19,F,1804605,Government Employee,Gold,744000.0,60,58608.27,88,639.79,5819.88,9974.84,7620.18,20025.73,3709.01,2825.41,8633.21,130482.61,174567.38,172821.71,0.99,0.18,0.0,1,1,2326,0,30,741,14.40585284337354,13.519797657900346,10.978648154180487,0.032477062847368385
CC118107,25,F,1284951,Government Employee,Gold,507000.0,60,73362.52,116,649.59,11768.67,14066.85,4171.52,9506.46,11336.49,3476.12,19036.41,229617.97,282729.53,245974.69,0.87,0.45,0.0,5,0,2951,730,64,638,14.066231921528173,13.136268254957963,11.20318208833102,0.057093632363746996
CC118108,30,F,1276044,Private Employee,Silver,339000.0,113,68745.42,143,465.01,1714.21,8647.96,5143.5,29146.41,7536.84,1695.85,14860.65,242533.94,292248.44,43837.27,0.15,0.71,58903.56,2,0,2080,1304,34,430,14.059276008722705,12.733758336210744,11.138179941445713,0.05387386328328902
CC118109,20,F,147194,Student,Basic,25000.0,38,6566.53,43,154.44,659.54,2796.65,1159.62,198.63,474.36,447.97,829.75,6089.85,11967.92,11848.24,0.99,0.24,0.0,0,0,130,51,15,717,11.899513517308703,10.12667110305036,8.789893089497491,0.04461139720065958
CC118110,26,M,459992,Private Employee,Basic,80000.0,44,17122.27,64,275.49,1233.44,2013.6,3177.29,1659.2,1241.97,5694.25,2102.52,33602.75,49308.33,48815.25,0.99,0.42,7273.1,0,0,341,218,25,669,13.038966550958188,11.289794413577894,9.74819363612956,0.037222973442207194
CC118111,20,F,219828,Student,Basic,37000.0,88,10113.53,31,325.14,1210.31,2439.21,1113.61,1087.5,745.43,629.97,2887.51,20439.48,27665.35,20749.01,0.75,0.55,0.0,0,0,198,24,12,624,12.300605250374158,10.518700218288165,9.221728282877203,0.04600655967183405
CC118112,19,F,1446071,Private Employee,Silver,422000.0,25,85848.87,76,1112.02,9988.77,13064.23,13090.34,4367.51,18573.71,14701.8,12062.52,193686.99,260054.78,179437.8,0.69,0.45,0.0,6,0,2609,820,48,594,14.18436147299236,12.952762962683588,11.360355352055402,0.05936698128888991
CC118113,32,M,629354,Government Employee,Silver,194000.0,78,37451.66,66,549.68,1908.5,18916.87,1309.02,6115.49,6385.3,1446.8,1369.68,27753.88,59313.98,56348.28,0.95,0.14,33155.41,1,0,1104,252,41,710,13.352450764392946,12.175618592671356,10.530833014460377,0.05950809877970892
CC118114,33,M,7833962,Business Owner,Platinum,4443000.0,53,272437.3,75,3720.64,62382.14,53141.71,26015.36,1789.42,46710.79,1287.95,81109.93,2663826.56,2871223.82,2871223.82,1.0,0.6,0.0,6,6,16579,0,55,645,15.873979070194462,15.30684060699117,12.515167445429752,0.034776438792995454
CC118115,24,M,1462566,Private Employee,Gold,560000.0,53,42229.62,56,766.03,8488.33,6109.06,8844.93,6085.76,7166.49,996.6,4538.45,137018.87,170030.52,168330.21,0.99,0.25,0.0,4,0,1719,0,35,696,14.195703669004624,13.235693848424024,10.650900829326256,0.028873650829918968
CC118116,33,F,7669265,Business Owner,Platinum,4568000.0,21,464135.22,157,2829.94,78053.78,75474.43,25553.74,22867.99,97217.59,69873.21,95094.48,1584997.44,1949910.28,1910912.07,0.98,0.34,0.0,6,5,28335,11418,62,676,15.852731471241322,15.334586249232144,13.047933365709133,0.060518865888634026
CC118117,51,F,1665528,Business Owner,Gold,654000.0,4,77370.18,121,612.11,6818.3,26951.47,21375.09,3802.22,973.29,4602.62,12847.19,199498.38,276281.25,221025.0,0.8,0.3,0.0,4,1,3077,1745,68,671,14.325653348652812,13.390864159490155,11.256369638816626,0.046453845266807556
CC118118,37,M,1622893,Private Employee,Gold,660000.0,19,90428.3,65,1331.71,20441.59,10398.25,7309.63,19353.6,21878.84,7015.08,4031.32,316883.7,394908.65,387010.48,0.98,0.47,88640.1,6,3,3584,0,44,650,14.299721533211676,13.399996629152975,11.412323608910581,0.05572043258516907
CC118119,45,M,6982488,Business Owner,Signature,5079000.0,24,282512.02,152,1832.66,37379.98,57531.81,49531.3,66370.27,7162.68,37449.69,27086.29,2629591.5,2853374.61,2339767.18,0.82,0.53,435699.12,4,7,22785,9938,42,627,15.758916001433239,15.440625146672515,12.551479917002165,0.040460079558976035
CC118120,45,M,551643,Private Employee,Basic,103000.0,59,22363.24,67,337.97,1022.49,1274.96,3202.34,2992.08,5238.43,3948.92,4684.02,74244.64,95057.85,94107.27,0.99,0.72,20237.82,0,0,448,80,12,621,13.220658189667779,11.542493975902508,10.015218533621773,0.04053933431511795
CC118121,66,F,752036,Government Employee,Silver,227000.0,51,26818.26,33,804.78,2230.1,9736.84,4053.29,2510.48,3010.8,532.36,4744.39,169944.42,190452.41,165693.6,0.87,0.75,6572.46,2,0,818,434,18,566,13.530540803849252,12.33270970174018,10.196875565105282,0.03566087261732602
CC118122,39,F,267908,Student,Basic,44000.0,78,13193.75,15,838.15,748.92,1414.25,4715.6,1980.12,2429.66,1824.14,81.05,34780.69,44484.97,22242.48,0.5,0.8,0.0,0,0,267,205,11,488,12.498402649593274,10.691967639914864,9.487574302187266,0.04924731624105113
CC118123,43,F,1115745,Private Employee,Silver,306000.0,61,53982.69,51,1105.8,3951.93,10993.28,5292.68,11016.37,5181.78,9255.2,8291.45,55186.14,106188.69,80703.4,0.76,0.18,17616.32,1,0,1639,457,41,685,13.9250337974526,12.631343648903034,10.896437242887002,0.04838264119446305
CC118124,34,M,1700763,Government Employee,Platinum,937000.0,55,74990.93,129,592.96,10548.66,22610.68,9973.96,11039.15,504.97,8077.94,12235.57,338075.4,394758.67,394758.67,1.0,0.37,0.0,4,7,4502,2232,43,691,14.346588119835928,13.75043962845585,11.225135786729153,0.04409252200310041
CC118125,30,M,1763258,Private Employee,Platinum,1019000.0,147,89661.6,162,572.68,5483.18,38468.49,17745.46,14472.85,2149.92,3553.9,7787.8,99854.77,187668.7,178285.26,0.95,0.1,87385.48,5,5,5475,2373,43,760,14.382674359268373,13.834333293558648,11.40380901572753,0.05084996069746543
CC118126,36,M,3774410,Business Owner,Platinum,2224000.0,28,228449.73,129,1821.1,12895.69,61449.05,56568.26,22938.14,32380.35,21983.43,20234.8,1199171.05,1363117.85,1158650.17,0.85,0.53,0.0,5,4,13862,0,61,631,15.143754902001797,14.614818383992796,12.339075842433894,0.06052594445208516
CC118127,60,F,1318156,Private Employee,Silver,399000.0,166,80427.82,86,939.77,13950.44,23803.3,16313.05,3088.64,6439.8,5420.35,11412.25,158343.14,236282.7,226831.39,0.96,0.39,0.0,3,0,2427,353,55,684,14.091745106828984,12.896719202134523,11.295127848647883,0.06101540333571281
CC118128,28,M,1781605,Private Employee,Platinum,1037000.0,16,118335.49,171,664.42,25810.87,19430.95,17136.87,12266.38,6245.75,18524.47,18920.21,686798.26,787762.64,370248.44,0.47,0.67,0.0,5,7,7120,1234,64,519,14.393025762678942,13.851843451531353,11.681287455489981,0.06642072176455263
CC118129,43,M,1142807,Private Employee,Silver,340000.0,40,40016.63,74,565.05,8149.45,7625.47,5184.29,1249.89,2375.54,10147.02,5284.97,52396.98,83361.56,80860.71,0.97,0.15,0.0,2,0,1209,0,25,732,13.94899894966427,12.73670383776449,10.597075385994323,0.035016087580536204
CC118130,34,F,1166968,Private Employee,Gold,482000.0,31,27414.32,52,550.67,7319.35,5131.99,3606.44,7802.23,968.27,2233.86,352.18,196394.49,218780.57,131268.34,0.6,0.41,0.0,1,0,1102,318,14,582,13.969920347076965,13.085701467719382,10.21885726021212,0.023491920943646338
CC118131,27,F,120432,Student,Basic,24000.0,51,5364.33,33,156.22,379.09,1251.73,563.93,469.32,1099.25,407.0,1194.02,10555.27,15667.7,10027.33,0.64,0.45,0.0,0,0,109,47,17,606,11.698848860680785,10.085850775128717,8.587713162958797,0.044542397365771355
CC118132,31,M,880242,Retired,Silver,236000.0,79,29703.36,69,416.85,3894.85,8918.44,1564.09,580.44,6652.07,6969.06,1124.42,72615.34,99768.34,77819.31,0.78,0.3,0.0,1,0,885,0,9,642,13.687953284699397,12.371591321286905,10.29904911536333,0.03374453843336555
CC118133,34,M,1679940,Government Employee,Platinum,990000.0,22,93267.8,74,1298.51,11698.61,34300.9,10180.89,1920.05,5282.48,6282.68,23602.18,447918.47,535178.78,481660.9,0.9,0.45,0.0,2,3,5659,681,44,635,14.334269231715135,13.805461232211272,11.443240925764872,0.05551853042337513
CC118134,32,F,208212,Student,Basic,39000.0,42,9997.15,18,575.13,675.34,3764.18,351.8,1481.33,1597.16,1886.48,240.86,12633.88,22253.05,11794.12,0.53,0.32,0.0,0,0,196,123,9,586,12.246316873175287,10.571342565808699,9.210155354861572,0.048014283516415276
CC118135,36,F,1436282,Private Employee,Gold,526000.0,52,78585.12,70,1154.92,18054.7,13692.9,6317.26,10784.11,19145.09,6338.6,4252.46,384080.81,456482.94,451918.11,0.99,0.74,0.0,2,0,3114,314,33,620,14.177569084382451,13.173058392858724,11.2719503724926,0.05471426920302061
CC118136,54,M,1020618,Private Employee,Gold,397000.0,28,52219.8,61,894.52,4698.83,12256.2,17009.96,7728.3,765.95,5228.12,4532.44,77986.3,118802.71,116426.66,0.98,0.2,0.0,2,2,2126,258,21,734,13.835919863938821,12.891694078557842,10.863236161936616,0.05116488245307094
CC118137,51,M,1540181,Private Employee,Platinum,838000.0,47,65563.41,131,506.5,1851.89,17262.05,8013.57,5554.38,7357.95,6849.61,18673.96,367021.33,419004.23,377103.81,0.9,0.43,0.0,1,3,3903,0,35,693,14.247411149225073,13.63877457278093,11.09078829722146,0.04256863965960774
CC118138,29,F,1136199,Private Employee,Silver,326000.0,48,53623.28,71,748.63,8517.05,20802.42,16720.26,3228.83,1231.1,2484.13,639.48,219089.66,267555.67,206017.87,0.77,0.69,20618.54,3,0,1612,799,31,564,13.943199919105163,12.694655727828803,10.889757229566754,0.047195324058134216
CC118139,45,M,186824,Student,Basic,35000.0,88,9292.15,17,556.0,2104.99,2524.64,1980.04,925.29,212.26,1157.85,387.09,17052.63,25771.96,23452.48,0.91,0.49,0.0,0,0,188,31,13,651,12.13792762879849,10.463131911491967,9.137032848608607,0.04973745342944496
CC118140,31,F,2082643,Self-Employed,Gold,892000.0,99,131768.67,158,857.62,23125.76,4845.52,31776.69,26329.15,9085.95,10495.6,26110.0,385904.88,492894.27,492894.27,1.0,0.44,0.0,4,0,5272,2561,36,683,14.54914879829161,13.70122253263775,11.788810753172498,0.06326992672261511
CC118141,34,F,2698959,Self-Employed,Platinum,1428000.0,46,196754.92,136,1475.72,55777.59,67129.42,11781.09,5230.34,5680.79,21378.62,29777.07,595989.8,757761.7,674407.91,0.89,0.43,0.0,5,2,11696,3477,56,663,14.808377071586504,14.171786122161533,12.18971925477235,0.07290029970787663
CC118142,42,F,1427274,Private Employee,Silver,362000.0,67,66960.21,175,388.03,2109.34,33026.95,3704.33,7992.73,2596.24,1700.23,15830.38,129702.66,195852.44,56797.21,0.29,0.36,0.0,3,0,2031,887,24,545,14.171277589875587,12.799402253235032,11.111868775489933,0.046914754980144566
CC118143,25,F,2435306,Business Owner,Gold,918000.0,20,126852.28,179,690.53,21976.03,34634.28,33132.69,10088.63,5095.62,4771.29,17153.75,617889.02,727574.71,611162.76,0.84,0.69,0.0,2,1,5118,887,59,612,14.705583384580407,13.729953758926653,11.75078642200492,0.05208884632956971
CC118144,21,M,324580,Student,Basic,59000.0,42,8703.71,28,324.2,940.21,2300.27,918.52,2040.97,591.32,956.09,956.33,25549.49,33641.38,32632.14,0.97,0.43,0.0,0,0,174,0,11,663,12.690290398769681,10.985309671896763,9.07161953746011,0.026815299771186907
CC118145,28,F,1670540,Private Employee,Platinum,859000.0,97,85281.87,90,971.32,21138.91,10652.96,19626.19,3073.17,2501.81,3545.91,24742.92,304663.17,371175.42,77946.84,0.21,0.35,0.0,5,8,5151,0,61,555,14.328658084027596,13.663525365110068,11.353728892679547,0.05105048068258736
CC118146,39,F,1506388,Business Owner,Gold,556000.0,41,58016.67,47,1278.47,3191.61,9220.92,10138.37,18425.29,9732.17,5512.84,1795.45,139321.04,183734.59,90029.95,0.49,0.25,0.0,4,5,2345,0,31,609,14.225225954121042,13.228525371792253,10.968502898303006,0.038513762722230165
CC118147,29,M,1709181,Business Owner,Gold,633000.0,78,84093.79,65,1245.35,19761.38,20717.02,13195.25,2530.4,1819.45,11976.94,14093.34,174015.13,241356.55,234115.85,0.97,0.27,0.0,2,0,3334,1811,59,716,14.351525451453867,13.358227280903897,11.339699893982601,0.04920121976520215
CC118148,38,M,1191041,Private Employee,Gold,517000.0,35,57137.38,74,792.95,10947.57,13668.7,10280.93,6617.85,1361.0,2243.88,12017.45,422642.63,463054.39,444532.21,0.96,0.82,0.0,1,1,2323,0,46,586,13.990339112199287,13.155800087724673,10.953231323965284,0.04797263906072106
CC118149,35,F,948321,Private Employee,Silver,240000.0,45,54921.22,73,717.53,19500.57,14130.5,3936.93,2628.77,5736.62,510.72,8477.12,49386.01,88559.14,28338.92,0.32,0.2,0.0,2,0,1632,207,30,586,13.762449386012186,12.388398368982115,10.913673281497573,0.057914166194169336
CC118150,43,F,1727058,Government Employee,Gold,624000.0,87,60976.7,113,514.47,7088.96,13871.66,6153.93,19585.63,6315.52,1790.21,6170.79,487008.21,546355.12,158442.98,0.29,0.79,0.0,2,1,2424,280,46,460,14.361930519834203,13.343907249914384,11.018263502546576,0.03530668917873454
CC118151,49,F,5506800,Business Owner,Platinum,3250000.0,32,240892.91,63,3673.47,27783.94,35815.9,49546.27,5993.97,10676.29,11299.42,99777.11,1051313.2,1267467.15,253493.43,0.2,0.33,0.0,6,2,14332,0,59,504,15.521494431764575,14.99416586199818,12.39211190808416,0.04374462664334324
CC118152,25,M,1722808,Private Employee,Platinum,965000.0,80,114642.06,94,1230.07,27915.16,12941.51,35538.86,6537.54,2486.02,13064.9,16158.07,339220.85,423950.29,63592.54,0.15,0.36,0.0,5,8,6982,4741,53,512,14.359466656202313,13.779884416590017,11.649578754399833,0.06654372396653287
CC118153,20,F,132780,Student,Basic,23000.0,45,6862.04,20,352.75,333.82,2411.36,1734.4,458.7,162.66,752.57,1008.52,2908.4,9495.36,8545.82,0.9,0.13,0.0,0,0,136,91,14,709,11.796456433499497,10.043292972227004,8.833905771246597,0.05167977104596477
CC118154,25,M,658707,Retired,Silver,174000.0,38,32566.39,45,729.93,329.8,4891.34,4900.44,5655.84,9807.64,3097.28,3884.04,30498.78,61222.25,7346.67,0.12,0.18,0.0,2,0,983,705,28,558,13.398035619689388,12.066816325306588,10.391066759965646,0.04943987235524384
CC118155,31,F,1123890,Private Employee,Silver,288000.0,89,54118.26,77,726.93,8817.03,13064.02,6713.94,15277.03,4929.61,2346.09,2970.54,80841.39,124171.09,73260.94,0.59,0.28,17424.95,2,0,1615,985,38,626,13.932307329644418,12.570719231334277,10.898945408872692,0.04815263059509246
CC118156,44,M,6851030,Business Owner,Signature,4732000.0,109,568037.28,94,6026.8,63546.03,311409.62,30668.4,30681.37,16492.87,68855.11,46383.89,2141265.68,2638469.25,1451158.09,0.55,0.46,0.0,3,8,45700,31664,40,596,15.739909709861676,15.369858715407526,13.249944089798587,0.08291268320225878
CC118157,19,M,1459540,Self-Employed,Gold,553000.0,36,68449.84,130,505.59,2724.62,16631.16,10309.23,4031.22,15353.72,2200.82,17199.06,219698.41,267908.28,241117.45,0.9,0.4,19638.35,3,0,2704,740,19,642,14.193632560694004,13.223115088821102,11.133871102372488,0.04689822820856641
CC118158,34,M,2706191,Business Owner,Platinum,1475000.0,92,168837.22,138,1176.74,20146.68,29772.47,49131.0,8208.66,26219.23,18865.36,16493.83,279751.26,407962.4,318210.67,0.78,0.19,0.0,3,7,10151,3582,57,697,14.811053038632602,14.204169225721929,12.036696257315395,0.06238924746973739
CC118159,51,F,733169,Retired,Silver,196000.0,36,34352.12,78,437.11,4599.55,1714.0,3284.41,11131.66,2543.39,2308.61,8770.5,50061.3,83979.22,74741.51,0.89,0.26,38560.03,2,0,1026,121,25,683,13.505132877580305,12.185875040240456,10.444448123220052,0.04685429962195819
CC118160,40,M,585293,Private Employee,Basic,101000.0,48,30661.21,98,328.22,3089.71,8458.91,2835.15,12403.76,588.52,568.75,2716.41,54909.51,79465.46,76286.84,0.96,0.54,0.0,2,0,616,0,13,641,13.279869564073515,11.522885696764481,10.330786230715253,0.052386086967512235
CC118161,43,F,2560911,Business Owner,Gold,997000.0,19,134597.92,105,1344.27,14745.03,19748.09,4170.27,45536.04,10609.72,20117.1,19671.67,410208.44,508446.28,325405.62,0.64,0.4,0.0,2,5,5464,1235,38,611,14.755874003013782,13.8125070519525,11.810054672386428,0.05255860902603582
CC118162,51,M,4704851,Business Owner,Platinum,2546000.0,81,260578.08,102,2473.37,43540.45,42580.49,49683.32,7054.8,18286.66,31787.7,67644.66,522333.56,737274.61,567701.45,0.77,0.2,447953.17,4,8,15706,0,65,682,15.36410487460889,14.75003445087239,12.470661664165073,0.05538498031062964
CC118163,49,F,6343510,Business Owner,Signature,4327000.0,11,208235.41,69,3142.92,20117.9,63187.0,23383.95,25947.84,31053.32,22181.46,22363.94,1911287.3,2074988.3,2074988.3,1.0,0.45,796403.51,6,3,16868,0,40,642,15.662942958619771,15.280385250313998,12.246429299796445,0.032826528215399955
CC118164,41,M,1018988,Retired,Gold,377000.0,23,47514.19,81,589.9,6731.47,14762.99,3318.63,343.6,7896.15,9097.33,5364.02,215146.8,252476.87,242377.8,0.96,0.58,25926.7,3,0,1885,0,35,628,13.834321517249638,12.840003118946523,10.768804728374661,0.04662880230143408
CC118165,34,F,1310289,Private Employee,Gold,487000.0,44,63424.56,111,559.87,3743.37,21860.92,7807.22,10541.61,3301.37,8449.65,7720.42,443397.13,490898.96,314175.33,0.64,0.93,0.0,4,4,2506,357,22,499,14.085759044723517,13.096021455450709,11.05762221375448,0.04840501599228563
CC118166,58,M,797061,Self-Employed,Basic,141000.0,33,26761.87,65,409.32,3859.68,3889.63,2879.42,5125.12,4347.28,4383.58,2277.16,67859.74,87293.91,11348.21,0.13,0.48,0.0,0,0,528,151,24,469,13.588687746465679,11.856522261533737,10.194770758117643,0.03357568617667185
CC118167,44,M,2944258,Business Owner,Platinum,1639000.0,100,96035.58,97,1003.34,10243.67,5772.84,14724.13,37147.04,4865.81,2944.74,20337.35,447074.05,531888.45,515931.8,0.97,0.27,0.0,4,2,5817,0,37,705,14.895367730504761,14.309597467853907,11.4724844395387,0.03261792274986561
CC118168,33,F,564079,Retired,Silver,158000.0,76,21223.44,32,656.48,2966.3,6549.99,2761.85,5420.12,1424.06,284.66,1816.47,92782.62,110286.07,14337.19,0.13,0.6,0.0,0,0,637,0,25,463,13.242951364392923,11.970356641102999,9.96290862685033,0.03762494260489001
CC118169,30,M,2711824,Self-Employed,Gold,1018000.0,79,151270.41,113,1298.77,22700.95,37398.73,27019.02,9458.96,15437.18,16761.0,22494.56,809629.56,949388.33,911412.8,0.96,0.81,0.0,6,0,6017,0,39,595,14.813132397936801,13.833351458410394,11.926830919594314,0.05578179483603736
CC118170,38,F,1333709,Government Employee,Gold,499000.0,126,77228.61,110,718.85,1243.05,30986.82,6448.94,4004.6,7417.31,19325.6,7802.28,199998.73,276047.25,265005.36,0.96,0.4,66744.28,3,0,3120,0,50,670,14.103475090520444,13.120363378739663,11.254538211699465,0.05790514272560277
CC118171,70,M,1538370,Private Employee,Platinum,926000.0,71,95919.44,179,518.53,6354.38,35664.92,25441.56,8329.7,6110.32,6565.94,7452.61,379463.2,446734.32,259105.91,0.58,0.4,0.0,2,7,5845,0,56,616,14.246234622325,13.738630593541341,11.471274376846837,0.062351345904676045
CC118172,22,F,1675266,Private Employee,Gold,664000.0,33,66647.96,109,584.75,3890.2,9488.76,3228.62,31595.25,2440.31,6294.57,9710.24,334889.55,383507.1,383507.1,1.0,0.49,0.0,3,0,2632,1309,41,660,14.331483113523072,13.406038934481533,11.107194721584138,0.03978350900669038
CC118173,24,M,1513822,Government Employee,Gold,621000.0,82,93212.19,152,630.03,1848.36,47710.52,1456.85,6374.44,9832.51,14251.47,11738.04,162519.14,239826.09,203852.18,0.85,0.26,0.0,3,0,3749,0,60,715,14.230148797294433,13.339087971220277,11.442644514265313,0.06157407541929253
CC118174,50,F,727589,Government Employee,Silver,222000.0,89,41893.75,94,445.44,2554.35,16225.38,5569.11,5253.44,436.14,4766.21,7089.11,106803.26,139718.98,138321.79,0.99,0.48,8434.54,3,0,1277,1132,21,660,13.497492981716373,12.310437165348775,10.642915799730382,0.05757886663957841
CC118175,46,M,1737246,Private Employee,Platinum,948000.0,60,47483.67,97,500.82,8792.34,4529.37,5562.98,13728.94,4901.18,893.56,9075.31,408450.56,451571.81,216754.47,0.48,0.43,0.0,4,8,2827,2328,32,566,14.367812234307907,13.762110836088922,10.768162201089885,0.027332726625778198
CC118176,27,F,246919,Student,Basic,40000.0,91,9554.39,35,283.18,841.67,1971.04,1326.37,2214.84,1634.0,531.84,1034.64,16125.06,22980.53,22520.92,0.98,0.41,0.0,1,0,188,74,16,675,12.416819676507831,10.596659732783579,9.16486067216794,0.038694430155690955
CC118177,25,F,3845586,Business Owner,Signature,3094000.0,15,201435.1,121,1747.76,59212.73,43631.01,5427.1,42619.6,4433.72,17688.13,28422.81,1180303.07,1352685.69,473439.99,0.35,0.38,615727.7,3,6,16101,2272,51,535,15.162436815069384,14.944975633321302,12.213227488487101,0.05238085950996186
CC118178,37,F,1932268,Self-Employed,Gold,814000.0,13,81804.1,97,849.67,7599.29,32982.27,1390.5,3156.09,2614.5,21984.3,12077.15,427271.03,508026.85,502946.58,0.99,0.54,0.0,6,2,3325,937,38,654,14.474205518016904,13.609716873485151,11.312094867835597,0.04233579399937102
CC118179,26,M,675905,Government Employee,Basic,120000.0,57,22397.2,37,602.34,1232.68,6878.32,1066.45,2020.65,962.8,2676.38,7559.91,59014.38,76214.07,39631.32,0.52,0.5,0.0,0,0,449,96,21,562,13.423809292101863,11.695255355062795,10.016735877471467,0.03313660943426759
CC118180,54,M,422724,Retired,Basic,82000.0,90,14459.78,35,401.9,2586.03,1423.38,1696.18,569.89,1611.02,2425.19,4148.09,45554.02,56237.42,54550.3,0.97,0.55,0.0,0,0,285,61,13,665,12.95447712840663,11.314486721293981,9.579195436166657,0.034206196004149134
CC118181,23,M,1095250,Retired,Silver,291000.0,118,49158.23,50,943.06,10590.07,9143.61,9691.54,4176.36,2361.98,9411.89,3782.78,163811.67,207994.03,191354.51,0.92,0.55,0.0,5,2,1482,0,35,658,13.906494118709283,12.581081982573842,10.802819900416537,0.04488311344400928
CC118182,21,F,426968,Private Employee,Silver,128000.0,85,24400.13,64,392.08,5471.8,7326.13,5017.92,1658.96,2141.19,1449.18,1334.94,21027.06,40033.15,28423.54,0.71,0.16,9934.49,1,0,718,0,21,671,12.964466690043672,11.759793355371237,10.10238472168436,0.057147444303621175
CC118183,30,F,444437,Self-Employed,Basic,85000.0,38,12001.22,16,741.66,1722.9,967.32,2088.06,1799.11,2527.15,768.75,2127.92,15118.26,24834.1,24834.1,1.0,0.18,15647.5,0,0,236,27,12,698,13.004565841642819,11.350418300109132,9.392846911659747,0.02700319730294725
CC118184,28,M,2795860,Business Owner,Platinum,1666000.0,58,134435.97,178,720.99,17516.91,58985.77,19418.89,7682.35,9273.16,9553.61,12005.28,274894.19,394525.11,390579.86,0.99,0.17,107599.1,4,4,8184,850,65,732,14.843650667223095,14.32593670194884,11.80885074364992,0.04808394197117136
CC118185,21,M,328403,Student,Basic,59000.0,9,19487.17,63,319.6,3757.94,5063.61,4014.9,3945.28,406.87,720.08,1578.49,21396.9,40755.85,39533.17,0.97,0.36,2482.17,0,0,389,0,14,687,12.701999836754197,10.985309671896763,9.877562893788488,0.05933919604695026
CC118186,20,F,1142363,Private Employee,Gold,456000.0,55,42106.8,102,420.5,5471.82,2348.94,2441.19,13876.3,301.81,5787.21,11879.52,211445.41,245755.25,218722.17,0.89,0.46,0.0,1,0,1666,0,26,649,13.948610357465883,13.030250281476574,10.647988275668666,0.03685938707716497
CC118187,44,M,523771,Government Employee,Silver,153000.0,95,27945.68,63,445.8,1940.57,9003.86,4126.18,1983.88,51.07,4611.6,6228.53,46542.13,70595.05,48004.63,0.68,0.3,7459.34,2,0,824,0,8,663,13.168811754109578,11.938199736300925,10.238053687985882,0.053354767635983
CC118188,24,M,1059449,Government Employee,Gold,415000.0,79,46568.76,56,828.11,12854.66,4315.69,6047.04,11746.56,939.45,2985.63,7679.73,148875.48,189962.15,89282.21,0.47,0.35,0.0,4,1,1839,923,30,561,13.873260463505177,12.936036208848487,10.748706682430827,0.0439556410922663
CC118189,47,M,1455248,Private Employee,Gold,605000.0,22,96611.82,75,1272.75,22541.13,20624.12,9143.17,17068.01,1614.41,11446.06,14174.92,325918.29,419512.81,163610.0,0.39,0.53,72334.4,5,0,3831,2564,43,489,14.190687577966592,13.312985389904174,11.478466723610444,0.06638856057478595
CC118190,32,F,472369,Private Employee,Basic,85000.0,83,26307.88,47,567.73,3544.11,3148.24,3405.94,4541.23,2006.85,1099.81,8561.7,53807.71,73050.33,32872.65,0.45,0.64,0.0,3,0,521,0,17,501,13.065517855784973,11.350418300109132,10.177661803762977,0.05569349385637725
CC118191,39,M,1380272,Self-Employed,Silver,353000.0,128,90414.34,170,548.33,22523.23,16903.61,10703.06,3036.87,1433.7,23442.55,12371.32,276177.13,360223.72,313394.64,0.87,0.76,0.0,5,2,2731,750,70,587,14.137791863655345,12.77422616877261,11.41216922224999,0.06550472660413668
CC118192,28,F,1626875,Private Employee,Platinum,854000.0,38,115386.61,175,649.17,15735.96,28880.93,30344.06,15477.81,1371.79,6680.87,16895.2,192480.35,287230.36,252762.72,0.88,0.22,90687.6,3,5,6945,1765,40,692,14.302172169406152,13.657687643730208,11.656052261607453,0.07092530772142343
CC118193,30,M,1567724,Private Employee,Platinum,864000.0,61,82747.76,159,504.9,17831.99,10598.27,7463.55,13007.37,1018.95,20500.6,12327.03,832937.63,899927.7,692944.33,0.77,0.94,0.0,5,1,4940,0,48,526,14.265136081858094,13.66932920519293,11.323564308232775,0.05278209684834331
CC118194,38,M,575079,Retired,Silver,151000.0,88,32597.64,70,442.73,4340.31,6400.28,5126.31,3342.15,1192.54,3577.38,8618.66,93723.53,124968.78,121219.72,0.97,0.61,13051.32,0,0,991,0,22,622,13.262264440536528,11.92504173829169,10.392025848693176,0.05668375996938362
CC118195,44,F,696467,Retired,Silver,205000.0,86,22400.89,40,556.36,3949.4,6840.4,2643.39,4427.37,683.01,2017.95,1839.36,106741.59,123774.02,30943.5,0.25,0.52,0.0,2,0,682,0,18,500,13.453777127140796,12.230770136157428,10.016900609283761,0.03216360574108804
CC118196,44,M,4327433,Business Owner,Signature,3305000.0,61,176931.65,97,1733.33,48264.53,26800.0,40949.65,10812.37,9280.48,28004.92,12819.7,1271074.52,1403832.53,1179219.33,0.84,0.38,0.0,3,6,14135,6703,50,667,15.280485314616373,15.010947333839738,12.083524430669671,0.04088605184634659
